대출일자,대출기한,대출유형,반납일자,연체일수,소속,신분,변동,학년,등록번호,서명,저자,출판사,청구기호
2024-05-27 16:03:56,2024-06-03,일반,2024-06-03 13:40:05,0,전기전자공학과,학생,퇴직(졸업),,EM074361,"바쿠만  .18 ,여우와 난장판 ","Ohba, Tsugumi","대원씨아이,", CM833.6O36ㅂKㅇv.18
2024-05-27 16:03:56,2024-06-03,일반,2024-06-03 13:40:05,0,전기전자공학과,학생,퇴직(졸업),,EM073996,"바쿠만  .16 ,신인과 베테랑 ","Ohba, Tsugumi","대원씨아이,", CM833.6O36ㅂKㅇv.16
2024-05-27 16:04:13,2024-06-03,일반,2024-05-29 16:05:03,0,전기전자공학과,학생,재직(학),,EM086535,(최신)산업안전관리론 ,김병석,"형설,", 530.98김44ㅅ
2024-05-27 16:27:04,2024-06-03,일반,2024-06-03,0,스마트기계공학과,학생,재직(학),,EM085616,심리학 프리즘:오늘보다 더 나은 내일을 위한 여섯가지 조언 ,최인철,"21세기북스,", 189최69ㅅ
2024-05-27 16:28:19,2024-06-03,일반,2024-06-03,0,스마트기계공학과,학생,휴직(학),,EM079868,부자의 그릇 :남을 위한 돈 쓰기 능력을 키우는 법  ,이즈미 마사토,"다산북스,", 327.04이78ㅂKㄱ
2024-05-27 17:35:41,2024-06-03,일반,2024-06-11,1,스마트소프트웨어학과(심화),학생,퇴직(졸업),,EM086010,(2주 만에 끝내는) 해커스 토익 speaking :level 7·8  ,해커스,"해커스 어학연구소,", 740.77해823ㅎ
2024-05-27 17:35:49,2024-06-03,일반,2024-06-11,1,스마트소프트웨어학과(심화),학생,퇴직(졸업),,EM087127,강성태 66일 영어회화 :당신의 영어가 습관이 되기에 충분한 시간  ,"강성태,","다산북스,", 747.5강53ㄱ
2024-05-27 17:42:03,2024-06-03,일반,2024-05-27,0,전기전자공학과,학생,퇴직(졸업),,EM073460,책은 도끼다 :박웅현 인문학 강독회  ,박웅현,"북하우스 퍼블리셔스,", 001.3박67ㅊ
2024-05-28 12:37:18,2024-06-04,일반,2024-05-30 09:57:52,0,전기전자공학과,학생,재직(학),,EM085637,더 알고 싶은 심리학 ,한국심리학회,"학지사,", 180한17ㄷ
2024-05-28 12:47:32,2024-06-04,일반,2024-06-04 12:07:42,0,전기전자공학과,학생,휴직(학),,EM084094,라플라스의 마녀:히가시노 게이고 장편소설 ,히가시노 게이고,"현대문학,", 833.6히11ㄹKㅇ
2024-05-28 12:55:45,2024-06-04,일반,2024-05-31 12:53:34,0,전기전자공학과,학생,재직(학),,EM083956,좋다고 하니까 나도 좋다 :나태주 산문집  ,나태주,"서울문화사,", 814.6나832ㅈ
2024-05-28 13:28:27,2024-06-04,일반,2024-06-02,0,기계공학과,학생,퇴직(졸업),,EM088390,2024 전기기능사 필기 ,검정연구회,"동일,", 560.77검73이c.2
2024-05-28 13:36:45,2024-06-04,일반,2024-06-04 15:29:20,0,전기전자공학과,학생,재직(학),,EM087471,"(30만 구독자 유튜버, 전병칠이 알려주는)찐초보 걸음마 전기 ",전병칠,"길벗,", 560전44ㅉ
2024-05-28 13:36:45,2024-06-04,일반,2024-06-04 15:29:20,0,전기전자공학과,학생,재직(학),,EM082880,(공학도를 위한) 전기전자공학개론 ,정동호,"학산미디어,", 560정225ㅈ
2024-05-28 13:36:45,2024-06-04,일반,2024-05-31 12:53:34,0,전기전자공학과,학생,재직(학),,EM057866, 일렉트릭 유니버스/ ," 보더니스, 데이비드."," 생각의 나무,",  561  보223ㅇKㄱ
2024-05-28 13:36:46,2024-06-04,일반,2024-06-04 15:29:21,0,전기전자공학과,학생,재직(학),,EM070826,전기전자란 무엇인가  ,조한철,"골든벨,", 560조91ㅈ
2024-05-28 13:52:21,2024-06-04,일반,2024-06-04,0,스마트소프트웨어학과,학생,휴직(학),,EM085652,그동안 나는 너무 많이 참아왔다:쓸데없이 폭발하지 않고 내 마음부터 이해하는 심리 기술 ,강현식,"생각의길,", 181.71강94ㄱc.2
2024-05-28 13:52:21,2024-06-04,일반,2024-06-04,0,스마트소프트웨어학과,학생,휴직(학),,EM084110,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가  ,"클리어, 제임스","비즈니스북스,", 181.845클239ㅇKㅇ
2024-05-28 15:35:27,2024-06-04,일반,2024-06-10 13:25:55,0,스마트기계공학과,학생,재직(학),,EM088845,(홍까스와 함께하는) 가스기능사 :실기  ,홍경표,"에듀피디,", 575.7077홍14ㄱ
2024-05-28 16:44:16,2024-06-04,일반,2024-06-03,0,전기전자공학과,학생,퇴직(졸업),,EM087078,가스기능사 실기 ,김영석,"구민사,", 575.7077김64ㄱ
2024-05-28 16:52:08,2024-06-04,일반,2024-06-04,0,전기전자공학과,학생,휴직(학),,EM087966,홍학의 자리 :정해연 장편소설  ,"정해연,",엘릭시르 :, 813.6정92ㅎ
2024-05-28 17:23:36,2024-06-04,일반,2024-06-03 09:16:50,0,스마트전기전자공학과,학생,재직(학),,DV001879,커피와 담배 [DVD ,"자무쉬, 짐","태원엔터테인먼트[제작·판매],",DV688.2자37ㅋ
2024-05-29 09:29:43,2024-06-05,일반,2024-05-30 13:57:50,0,스마트전기전자공학과,학생,재직(학),,EM065028,"(민음)세계문학전집  .103,인간 실격",민음사,"민음사,", 808민68ᄉv.103
2024-05-29 11:05:53,2024-06-05,일반,2024-06-04 17:01:52,0,스마트소프트웨어학과,학생,재직(학),,EM087206,(그림으로 쉽게 설명하는)안드로이드 프로그래밍 ,천인국,"생능,", 005.58천69ㅇ
2024-05-29 11:14:47,2024-06-05,일반,2024-06-03,0,전기전자공학과,학생,휴직(학),,EM076159,"(문학동네)세계문학전집  .104,곰",문학동네,"문학동네,", 808문91ㅁv.104
2024-05-29 11:14:47,2024-06-05,일반,2024-06-03,0,전기전자공학과,학생,휴직(학),,EM079051,"(문학동네)세계문학전집  .115,인간짐승",이철의,"문학동네,", 808문91ㅁv.115
2024-05-29 16:05:46,2024-06-05,일반,2024-05-31 12:52:02,0,전기전자공학과,학생,퇴직(졸업),,EM072562,영화 속의 바이오테크놀로지  ,박태현,"생각의나무,", 570.6박832ㅇ
2024-05-29 16:05:47,2024-06-05,일반,2024-05-31 12:52:01,0,전기전자공학과,학생,퇴직(졸업),,EM082488,최고의 은퇴 기술 :돈 걱정 없는 노후를 위한 생애 재설계 지침서  ,하창룡,"작은서재,", 591.9하811ㅊ
2024-05-29 16:05:47,2024-06-05,일반,2024-05-31 12:52:01,0,전기전자공학과,학생,퇴직(졸업),,EM080460,바로 간다 LG화학 :베스트 애널리스트의 분석과 취업멘토 교수의 가이드  ,박연주,에프케이아이미디어 :, 570박64ㅂ
2024-05-29 16:05:47,2024-06-05,일반,2024-05-31 12:52:00,0,전기전자공학과,학생,퇴직(졸업),,EM042885, 아버지가 변해야 가족이 행복하다  , 사이토 사토루," 종문화사,",  591.8 사69ㅇKㅇ
2024-05-29 16:05:48,2024-06-05,일반,2024-05-31 12:52:01,0,전기전자공학과,학생,퇴직(졸업),,EM046812, 자연과 지식의 약탈자들  ," 시바, 반다나"," 당대 , ",  570.6  시41ㅈKㅇ
2024-05-30 09:16:06,2024-06-06,일반,2024-06-03 14:36:51,0,스마트기계공학과,학생,재직(학),,EM081036,종의 기원  ,정유정,"은행나무,", 813.6정67ㅈ
2024-05-30 09:30:29,2024-06-06,일반,2024-05-30 16:45:31,0,스마트소프트웨어학과(심화),학생,퇴직(졸업),,EM062026,"食客 .15 ,돼지고기 열전 ",허영만,"김영사,", CM594.5허64ㅅv.15
2024-05-30 11:03:58,2024-06-06,일반,2024-06-03,0,전기전자공학과,학생,휴직(학),,EM076537,"(문학동네)세계문학전집  .101,데미안",문학동네,"문학동네,", 808문91ㅁv.101
2024-05-30 11:30:14,2024-06-06,일반,2024-06-04 11:56:13,0,전기전자공학과,학생,재직(학),,EM086721,나혼자 C언어 ,이창현,"디지털북스,", 005.133이811ㄴ
2024-05-30 11:53:52,2024-06-06,일반,2024-06-09,3,전기전자공학과,학생,재직(학),,EM066737,왕실 미스터리 세계사  ,"하우겐, 피터","다산초당,", 909하67ᄋKㅁ
2024-05-30 13:01:22,2024-06-14,일반,2024-06-26,0,보건실,직원,재직(학),,EM088823,차트의 기술:한 권으로 끝내는 기술적 분석의 모든 것 ,김정환,"이레미디어,", 327.856김73ㅊ
2024-05-30 13:01:23,2024-06-14,일반,2024-06-26,0,보건실,직원,재직(학),,EM088820,"서울 자가에 대기업 다니는 김 부장 이야기 .2,정 대리·권 사원 편 ",송희구,"서삼독,", 327.04송98ㅅv.2
2024-05-30 13:01:23,2024-06-14,일반,2024-06-26,0,보건실,직원,재직(학),,EM088819,"서울 자가에 대기업 다니는 김 부장 이야기 .1,김 부장 편",송희구,"서삼독,", 327.04송98ㅅv.1
2024-05-30 13:01:24,2024-06-14,일반,2024-06-26,0,보건실,직원,재직(학),,EM088821,"서울 자가에 대기업 다니는 김 부장 이야기 .3,송 과장 편",송희구,"서삼독,", 327.04송98ㅅv.3
2024-05-30 13:01:24,2024-06-14,일반,2024-06-26,0,보건실,직원,재직(학),,EM088824,(미래의 주가를 예측하는)일목균형표 ,김중근,"청아출판사,", 327.856김77ㅇ
2024-05-30 15:28:36,2024-06-06,일반,2024-06-05 13:42:46,0,전기전자공학과,학생,재직(학),,EM085394,녹나무의 파수꾼  ,"히가시노 게이고,","소미미디어,", 833.6히11ㄴKㅇ
2024-05-30 16:51:39,2024-06-06,일반,2024-06-09,3,스마트소프트웨어학과,학생,재직(학),,EM082310,"미래중독자 :오늘을 버리고 내일만 사는 별종, 사피엔스  ","Milo, Daniel S.",추수밭 :, 126M661ㅁKㅇ
2024-05-30 17:36:59,2024-06-14,일반,2024-06-04 15:49:24,0,산학융복합교육센터,직원,퇴직(졸업),,EM086659,완전한 행복:정유정 장편소설 ,정유정,"은행나무,", 813.7정67ㅇ
2024-05-30 17:36:59,2024-06-14,일반,2024-06-04 15:49:37,0,산학융복합교육센터,직원,퇴직(졸업),,EM084140,오늘 마음은 이 책:김신회 에세이 ,김신회,"오브바이포,", 814.7김59ㅇ
2024-05-30 17:37:00,2024-06-14,일반,2024-06-04 15:49:25,0,산학융복합교육센터,직원,퇴직(졸업),,EM083443,곁에 남아 있는 사람:임경선 소설 ,임경선,"위즈덤하우스,", 813.7임14ㄱ
2024-05-30 17:37:00,2024-06-14,일반,2024-06-04 15:49:25,0,산학융복합교육센터,직원,퇴직(졸업),,EM086445,문명:베르나르 베르베르 장편소설 .1,"베르베르, 베르나르","열린책들,", 863베238ㅁKㅈ1v.1
2024-05-30 17:37:18,2024-06-14,일반,2024-06-04 15:49:51,0,산학협력단,직원,퇴직(졸업),,EM085284,일상의 악센트:단조로운 일상을 빛나게 만드는 삶의 시선 ,마쓰우라 야타로,"흐름,", 838마58ㅇKㅅ
2024-05-30 17:49:33,2024-06-06,일반,2024-06-03 09:16:58,0,스마트전기전자공학과,학생,재직(학),,DV003314,앨빈과 슈퍼밴드 ,팀 힐 감독,"이십세기폭스 홈 엔터테인먼트 [공급],",DV688팀99ㅇ
2024-05-30 17:49:37,2024-06-06,일반,2024-06-03 09:16:55,0,스마트전기전자공학과,학생,재직(학),,DV003313,하늘에서 음식이 내린다면 ,크리스토퍼 밀러,"소니픽쳐,",DV688.2크239ㅎ
2024-05-31 12:52:30,2024-06-07,일반,2024-06-03 17:03:42,0,전기전자공학과,학생,퇴직(졸업),,EM047239, 이젠 그를 만나고 싶다 :  연가  , 신경림," 책만드는 집 , ",  811.6  신14ㅇ
2024-05-31 12:52:30,2024-06-07,일반,2024-06-03 17:03:42,0,전기전자공학과,학생,퇴직(졸업),,EM025429,외롭고 높고 쓸쓸한 / ,안도현," 문학동네,", 811.6안225ㅇ=2
2024-05-31 12:52:31,2024-06-07,일반,2024-06-03 17:03:42,0,전기전자공학과,학생,퇴직(졸업),,EM083055,내가 사모하는 일에 무슨 끝이 있나요:문태준 시집 ,문태준,"문학동네,", 811.7문832ㄴ
2024-05-31 12:52:31,2024-06-07,일반,2024-06-03 17:03:43,0,전기전자공학과,학생,퇴직(졸업),,EM080735,"사랑이라니, 선영아:김연수 장편소설 ",김연수,"문학동네,", 813.6김64ㅅ
2024-05-31 12:52:32,2024-06-07,일반,2024-06-03 17:03:43,0,전기전자공학과,학생,퇴직(졸업),,EM056399, 너에게 가려고 강을 만들었다: 안도현 시집/ , 안도현.," 창비,",  811.6  안225ㄴ
2024-05-31 12:54:04,2024-06-07,일반,2024-06-04 15:29:21,0,전기전자공학과,학생,재직(학),,EM053879, 전기 상식 백과: 전기의 원리를 해부한다/ , 기쿠치 마코토.," 아카데미서적,",  560 기827ㅈKㅈ
2024-05-31 12:54:04,2024-06-07,일반,2024-06-04 15:29:21,0,전기전자공학과,학생,재직(학),,EM072110,공학적 문제해결 능력  ,김정식,"공학교육사,", 530.01김73ㄱ
2024-05-31 14:57:27,2024-06-07,일반,2024-06-13 14:01:19,0,스마트전기전자공학과,학생,퇴직(졸업),,EM088867,Hackers IELTS :speaking ,,"해커스어학연구소,", 740.77파15h
2024-05-31 15:03:14,2024-06-07,일반,2024-06-14 15:17:49,0,전기전자공학과,학생,재직(학),,EM088389,2024 전기기능사 필기 ,검정연구회,"동일,", 560.77검73이
2024-05-31 15:04:05,2024-06-07,일반,2024-06-14 15:17:12,0,전기전자공학과,학생,재직(학),,EM088648,나를 아끼는 정성스러운 생활 ,아사코,"싸이프레스,", 591아51ㄴ
2024-05-31 15:29:40,2024-06-07,일반,2024-06-09,2,스마트기계공학과,학생,재직(학),,EM073259,(공학도를 위한) 정역학  ,"Beer, Ferdinand P.","한국맥그로힐,", 530.232한44ㅈc.2
2024-05-31 15:54:02,2024-06-07,일반,2024-06-04 12:51:11,0,스마트소프트웨어학과,학생,제적,,EM071151,원미동 사람들  ,양귀자,"살림,", 813.6양17ㅇ
2024-05-31 17:02:25,2024-06-07,일반,2024-06-14 13:36:23,0,기계공학과,학생,퇴직(졸업),,EM084606,혼자 공부하는 C 언어 ,서현우,"한빛미디어,", 005.133서94ㅎ
2024-06-03 09:18:26,2024-06-10,일반,2024-06-10 13:22:32,0,스마트전기전자공학과,학생,재직(학),,EM071597,"바쿠만  .3 ,데뷔와 조바심 ","Ohba, Tsugumi","대원씨아이,", CM833.6O36ㅂKㅇv.3
2024-06-03 10:51:12,2024-08-02,일반,2024-12-23 10:43:22,0,전기전자공학과,교원(전임),재직(학),,EM088088,(해커스)LG그룹 인적성검사 통합기본서:최신기출유형+실전모의고사 ,해커스 취업교육연구소,"챔프스터디,", 325.337해823에
2024-06-03 10:51:12,2024-08-02,일반,2024-12-23 10:43:22,0,전기전자공학과,교원(전임),재직(학),,EM088621,(해커스) 20대기업 인적성 :최신기출유형 + 실전문제  ,"해커스,",해커스잡 :, 325.337해8232
2024-06-03 10:55:04,2024-06-10,일반,2024-06-04 12:37:58,0,기계공학과,학생,퇴직(졸업),,EM061578," 여성, 사회와 포옹하다: 권익증진정책/ ", 여성가족부.," 여성가족부,",  337  여53ㅇ
2024-06-03 10:55:06,2024-06-10,일반,2024-06-04 12:37:59,0,기계공학과,학생,퇴직(졸업),,EM061579," 여성의 힘, 깨어나다: 여성정책·여성인력개발/ ", 여성가족부.," 여성가족부,",  337  여53ㅇ
2024-06-03 10:55:08,2024-06-10,일반,2024-06-04 12:38:00,0,기계공학과,학생,퇴직(졸업),,EM019929, 사회과학과 사회복지학 /  , 한국복지연구회," 한울아카데미 , ",  338.04  한17ㅅ
2024-06-03 10:55:09,2024-06-10,일반,2024-06-04 12:38:01,0,기계공학과,학생,퇴직(졸업),,EM017353, 21세기형 리더의 조건 /  , 안슬가소," 한국공업표준협회 , ",  331.7  안228ㅇKㅎ
2024-06-03 10:55:10,2024-06-10,일반,2024-06-04 12:38:02,0,기계공학과,학생,퇴직(졸업),,EM034279,21세기 問題群 / ,나카무라 유지로," 푸른숲,", 331.84나821ㅇKㅇ
2024-06-03 13:17:13,2024-06-10,일반,2024-06-17 15:58:10,0,기계공학과,학생,재직(학),,EM038616,물리 : ,김종성," 한국고시회,", 420.76김75ㅁ
2024-06-03 13:22:41,2024-06-10,일반,2024-06-10,0,기계공학과,학생,퇴직(졸업),,EM087033,(Win-Q유튜브 무료 동영상이 있는)위험물 기능사:필기 ,박종찬,"시대고시기획,", 530.98077박75ㅇ
2024-06-03 13:22:55,2024-06-10,일반,2024-06-10,0,기계공학과,학생,퇴직(졸업),,EM087013,(2022)전기기능사 필기 단기완성:신출제경향+KEC 적용 ,김대범,"시대고시기획,", 560.77김222ㅈ
2024-06-03 13:45:33,2024-06-10,일반,2024-06-10 13:00:31,0,전기전자공학과,학생,퇴직(졸업),,EM078404,"바쿠만  .20 ,여우와 난장판 ","Ohba, Tsugumi","대원씨아이,",CM833.6O36ㅂKㅇv.20
2024-06-03 13:45:34,2024-06-10,일반,2024-06-10 13:00:31,0,전기전자공학과,학생,퇴직(졸업),,EM078403,"바쿠만  .19 ,여우와 난장판 ","Ohba, Tsugumi","대원씨아이,",CM833.6O36ㅂKㅇv.19
2024-06-03 13:45:34,2024-06-10,일반,2024-06-10 13:00:30,0,전기전자공학과,학생,퇴직(졸업),,EM074361,"바쿠만  .18 ,여우와 난장판 ","Ohba, Tsugumi","대원씨아이,", CM833.6O36ㅂKㅇv.18
2024-06-03 13:45:34,2024-06-10,일반,2024-06-10 13:00:31,0,전기전자공학과,학생,퇴직(졸업),,EM071320,일상 .2 ,아라이 케이이치,"대원씨아이,", CM833.6아231ㅇKㄱv.2
2024-06-03 13:45:34,2024-06-10,일반,2024-06-10 13:00:30,0,전기전자공학과,학생,퇴직(졸업),,EM071319,일상 .1 ,아라이 케이이치,"대원씨아이,", CM833.6아231ㅇKㄱv.1
2024-06-03 14:37:45,2024-06-10,일반,2024-06-10 10:28:18,0,스마트기계공학과,학생,재직(학),,EM066191,당신 인생의 이야기  ,"창, 테드.","행복한책읽기,", 843창833ᄃKㄱc.2
2024-06-03 14:45:07,2024-06-10,일반,2024-06-10 10:28:19,0,스마트기계공학과,학생,재직(학),,EM087030,(2022)위험물기능사:필기+실기+무료동영상 .[1],박진원,"구민사,", 530.98077박79ㅇv.1
2024-06-03 14:45:07,2024-06-10,일반,2024-06-10 10:28:19,0,스마트기계공학과,학생,재직(학),,EM084194,숨:테드 창 소설 ,"창, 테드",엘리:, 843창833ㅅKㄱ
2024-06-03 17:04:02,2024-06-10,일반,2024-06-05 16:44:50,0,전기전자공학과,학생,퇴직(졸업),,EM076800,소금 :박범신 장편소설  ,"박범신,","한겨레출판,", 813.6박43ㅅc.2
2024-06-03 17:04:02,2024-06-10,일반,2024-06-05 16:44:50,0,전기전자공학과,학생,퇴직(졸업),,EM079020,"(제20회)소월시문학상 작품집 2006,시간의 동공",박주택,"문학사상,", 811.7문91ㅅ2006
2024-06-03 17:04:03,2024-06-10,일반,2024-06-05 16:44:51,0,전기전자공학과,학생,퇴직(졸업),,EM071313,아가미  ,구병모,"자음과모음,", 813.6구44ㅇ
2024-06-03 17:04:03,2024-06-10,일반,2024-06-05 16:44:51,0,전기전자공학과,학생,퇴직(졸업),,EM083583,I에게  ,김소연,"아침달,", 811.7김55ㅇ
2024-06-03 17:04:03,2024-06-10,일반,2024-06-05 16:44:51,0,전기전자공학과,학생,퇴직(졸업),,EM085193,강물처럼 들꽃처럼  ,강민정,"한림,", 811.7강39ㄱ
2024-06-04 11:01:02,2024-06-11,일반,2024-06-19 12:32:51,1,스마트전기전자공학과,학생,퇴직(졸업),,WM005087,(A) man called Ove :a novel  ,프레드릭 배크만,"Washington Square Press,", 839.738프233m
2024-06-04 11:56:24,2024-06-11,일반,2024-06-09,0,전기전자공학과,학생,재직(학),,EM086721,나혼자 C언어 ,이창현,"디지털북스,", 005.133이811ㄴ
2024-06-04 12:39:10,2024-06-11,일반,2024-06-10 10:43:13,0,기계공학과,학생,퇴직(졸업),,EM059260, 국채 선물·미국달러선물의 이해/ , 한국증권선물거래소 .," 증권선물거래소,",  327.85  한17ㄱ
2024-06-04 12:39:12,2024-06-11,일반,2024-06-10 10:43:12,0,기계공학과,학생,퇴직(졸업),,EM084223,"블록체인 무엇인가? :수학, 코딩 몰라도 이해하는 비유의 힘!  ","드레셔, 다니엘","이지스퍼블리싱,", 327.2드233ㅂkㅇ
